Radiant_Score,Dire_Score,Win,Radiant_Gold_Per_Minute_Per_Game,Radiant_XP_Per_Minute_Per_Game,Radiant_Lane_Efficient_Points_Per_Game,Radiant_Stuns_Per_Game,Radiant_Tower_Kills_Per_Game,Radiant_Actions_Per_Minute,Dire_Gold_Per_Minute_Per_Game,Dire_XP_Per_Minute_Per_Game,Dire_Lane_Efficient_Points_Per_Game,Dire_Stuns_Per_Game,Dire_Tower_Kills_Per_Game,Dire_Actions_Per_Minute
46,37,0,2394.5699999999997,2557.42,322.70000000000005,169.2,6.319999999999999,1102.58,2541.94,2750.1,356.67,147.57,7.39,1199.44
26,15,0,2310.01,2610.9500000000003,306.52000000000004,204.24,4.42,1862.8400000000001,2585.71,2704.84,371.29,125.19999999999999,7.67,1195.42
38,17,0,2394.5699999999997,2557.42,322.7,169.2,6.319999999999999,1102.58,2541.94,2750.1,356.67,147.57,7.39,1199.44
7,27,1,2281.05,2501.88,326.51,156.01,5.039999999999999,917.75,2541.94,2750.1,356.67,147.57,7.39,1199.44
31,12,0,2152.7200000000003,2332.08,295.38,151.2,5.85,957.84,2585.71,2704.84,371.29,125.19999999999999,7.67,1195.42
26,15,0,2344.65,2601.29,313.24,141.67000000000002,5.6899999999999995,1801.81,2541.94,2750.1,356.67,147.57,7.39,1199.44
29,12,0,2370.7,2664.11,300.82,149.79000000000002,6.11,1309.35,2497.55,2656.91,348.56,140.74,8.44,1149.56
32,40,1,2262.0,2514.67,298.13,161.32999999999998,6.54,1173.72,2541.94,2750.1,356.67,147.57,7.39,1199.44
21,31,1,2336.76,2596.41,308.25,155.96,6.49,1147.83,2541.94,2750.1,356.67,147.57,7.39,1199.44
20,7,0,2788.33,3127.99,339.25,173.61,9.24,1440.8500000000001,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9
31,23,0,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96,2541.94,2750.1,356.67,147.57,7.39,1199.44
31,22,0,2318.9500000000003,2596.46,301.96,157.16,4.720000000000001,1328.31,2541.94,2750.1,356.67,147.57,7.39,1199.44
39,30,0,2541.94,2750.1,356.67,147.57,7.39,1199.44,2647.6200000000003,2845.98,373.79,159.06,7.16,1320.64
7,35,1,2229.8,2587.5299999999997,319.40999999999997,120.98,7.1899999999999995,1398.64,2000.9299999999998,2544.21,272.0,150.31,3.5700000000000003,1390.02
24,43,1,2391.4900000000002,2825.28,330.46,177.47000000000003,6.59,968.83,2041.7599999999998,2555.8899999999994,262.94,164.54000000000002,3.26,1436.3
7,32,1,2025.67,2452.73,264.11,150.95,3.78,1612.4,2000.9299999999998,2544.21,272.0,150.31,3.5700000000000003,1390.02
17,5,0,2750.65,3144.86,344.0,170.25,8.46,1250.98,2041.7599999999998,2555.8899999999994,262.94,164.54000000000002,3.26,1436.3
35,17,0,2225.94,2415.64,302.88,122.61,5.33,1381.46,2701.83,2752.9800000000005,367.13,103.89999999999999,8.05,1351.98
24,11,0,1921.38,2371.91,232.89999999999998,218.57999999999998,3.41,1626.1399999999999,2241.71,2637.42,288.97,193.29,5.25,1649.98
38,31,0,3045.11,3065.67,376.91999999999996,64.86,11.170000000000002,1456.63,2274.48,2562.67,296.69,177.61999999999998,7.880000000000001,1693.45
41,11,0,3045.11,3065.67,376.91999999999996,64.86,11.170000000000002,1456.63,2274.48,2562.67,296.69,177.61999999999998,7.880000000000001,1693.45
11,27,1,2207.17,2562.98,272.15999999999997,174.88000000000002,4.99,1154.97,2297.46,2706.4,290.52,193.32,5.6899999999999995,1681.45
44,17,0,2274.04,2604.8900000000003,288.54,125.83000000000001,5.709999999999999,1008.01,2214.8,2608.42,283.15999999999997,200.82,5.239999999999999,1620.77
43,24,0,2278.0,2559.12,270.45,132.67000000000002,5.23,778.33,2264.48,2664.9700000000003,289.09000000000003,196.52,5.12,1657.31
50,34,0,2517.21,2817.7699999999995,285.56,197.27,4.53,943.59,2274.48,2562.67,296.69,177.61999999999998,7.880000000000001,1693.45
19,31,1,2073.24,2476.53,261.55,149.63,2.85,1462.55,2495.47,2759.76,304.36,225.46,7.2700000000000005,1687.35
3,20,1,2440.37,2563.4700000000003,313.8,129.15,7.7700000000000005,1117.1399999999999,2274.4799999999996,2562.67,296.69,177.61999999999998,7.880000000000001,1693.4500000000003
28,40,1,1987.0500000000002,2279.0,277.07,180.97,3.0200000000000005,1646.2299999999998,2274.4799999999996,2562.67,296.69,177.61999999999998,7.880000000000001,1693.4500000000003
37,15,0,2073.24,2476.5299999999997,261.55,149.63,2.85,1462.55,2495.47,2759.76,304.36,225.46,7.2700000000000005,1687.35
4,28,1,2585.71,2704.84,371.29,125.19999999999999,7.67,1195.42,2310.01,2610.95,306.52,204.23999999999998,4.42,1862.8400000000001
29,51,1,2312.75,2561.5699999999997,323.88,202.32999999999998,6.15,1287.2,2272.95,2510.67,296.46,170.96,7.09,1552.41
25,40,1,2715.7599999999998,2697.64,316.09,189.55,7.5,1127.05,2698.11,2614.3499999999995,323.21,181.09,8.530000000000001,1634.81
6,34,1,2413.41,3090.0,320.89,215.76000000000002,6.04,1322.65,2041.76,2555.8899999999994,262.94,164.54,3.26,1436.3
24,13,0,1776.1399999999999,2164.04,225.27,121.85000000000001,2.54,1097.07,2000.93,2544.21,272.0,150.31,3.57,1390.02
13,28,1,2019.07,2476.9300000000003,265.38,140.92000000000002,5.46,0.0,1857.12,2334.2799999999997,259.94,122.75999999999999,4.39,0.0
31,46,1,3235.63,3413.0800000000004,389.67,127.22999999999999,11.68,1210.3600000000001,2041.76,2555.8899999999994,262.94,164.54,3.26,1436.3
0,0,0,2019.07,2476.9300000000003,265.38,140.92,5.46,0.0,1857.12,2334.2799999999997,259.94,122.75999999999999,4.39,0.0
24,34,1,1580.3999999999999,2081.09,201.45999999999998,96.58999999999999,1.94,1069.35,2000.93,2544.21,272.0,150.31,3.57,1390.02
26,6,0,1648.29,2271.69,210.11,77.02000000000001,2.5,1047.54,2041.76,2555.8900000000003,262.94,164.54000000000002,3.26,1436.3
16,49,1,1917.7799999999997,2402.53,272.39,109.92999999999999,4.37,1020.14,2000.93,2544.21,272.0,150.31,3.57,1390.02
12,26,1,1748.21,2297.73,235.90999999999997,151.97,2.63,1443.54,2000.93,2544.21,272.0,150.31,3.57,1390.02
19,39,1,2187.93,2772.33,283.90000000000003,194.39,5.31,1285.3400000000001,2000.93,2544.21,271.99999999999994,150.31,3.57,1390.02
17,2,0,2303.29,2770.53,127.14000000000001,114.37,0.98,822.06,2041.7599999999998,2555.8899999999994,262.94,164.54,3.26,1436.3
7,23,1,1648.29,2271.69,210.11,77.02,2.5,1047.54,2041.7599999999998,2555.8899999999994,262.94,164.54,3.26,1436.3
23,6,0,1670.33,2168.46,237.0,117.59,2.9899999999999998,0.0,1857.12,2334.2799999999997,259.94,122.75999999999999,4.39,0.0
26,11,0,1730.94,2258.63,226.95999999999998,133.1,3.3899999999999997,1309.83,1911.5600000000002,2454.8,256.56,151.93,3.7600000000000002,1302.5
15,42,1,2715.7599999999998,2697.6399999999994,316.09,189.54999999999998,7.5,1127.0500000000002,2988.39,2715.42,360.29999999999995,140.32999999999998,10.219999999999999,1301.69
35,17,0,2000.93,2544.21,272.0,150.31,3.57,1390.02,1776.14,2164.04,225.27,121.85,2.54,1097.07
7,30,1,2041.76,2555.89,262.94,164.54,3.26,1436.3,1846.72,2355.62,227.37,147.77,2.7,1107.24
33,39,1,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9,2675.93,3001.23,363.05,163.77,8.62,1304.94
31,22,0,2351.0899999999997,2506.02,282.71000000000004,129.84,6.18,1266.42,2585.71,2704.84,371.29,125.2,7.67,1195.42
20,6,0,1798.88,2115.12,220.26,116.80999999999999,3.08,1163.6999999999998,2497.55,2656.91,348.56,140.74,8.44,1149.5600000000002
23,6,0,3023.34,3060.41,351.65,123.37,12.42,1623.9099999999999,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9
25,40,1,2262.0,2514.67,298.13,161.32999999999998,6.54,1173.72,2541.94,2750.1,356.67,147.57,7.39,1199.44
22,24,1,2064.54,2475.24,243.28,173.89000000000001,3.79,1270.97,2541.94,2750.1,356.67,147.57,7.39,1199.44
39,19,0,2642.6299999999997,2903.8599999999997,304.54999999999995,196.94,6.79,894.5500000000001,2541.94,2750.1,356.67,147.57,7.39,1199.44
37,18,0,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96,2541.94,2750.1,356.67,147.57,7.39,1199.44
22,23,1,2250.7799999999997,2469.84,286.28000000000003,117.96000000000001,6.249999999999999,1345.1899999999998,2585.71,2704.84,371.29,125.2,7.67,1195.42
26,26,1,2344.96,2649.29,294.63,216.91,5.140000000000001,741.79,2541.94,2750.1,356.67,147.57,7.39,1199.44
39,27,0,2465.09,2673.04,329.83,135.26,8.13,1390.6299999999999,2585.71,2704.84,371.29,125.2,7.67,1195.42
40,12,0,2675.93,3001.23,363.05,163.77,8.62,1304.94,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9
33,36,0,2400.0,2528.9500000000003,315.53999999999996,132.46,7.529999999999999,1083.97,2585.71,2704.84,371.29,125.2,7.67,1195.42
9,37,1,2167.9300000000003,2528.21,284.79,191.51,5.76,1409.3000000000002,2541.94,2750.1,356.67,147.57,7.39,1199.44
40,13,0,2205.82,2459.58,264.11,184.82999999999998,6.430000000000001,885.18,2541.94,2750.1,356.67,147.57,7.39,1199.44
22,15,0,1706.45,1945.36,222.81,138.01999999999998,2.87,1104.7,2585.71,2704.84,371.29,125.2,7.67,1195.42
33,14,0,1577.63,1941.55,212.66000000000003,155.14,1.94,1103.9,2541.94,2750.1,356.67,147.57,7.39,1199.44
45,30,0,2791.48,3155.3900000000003,338.44000000000005,235.26,8.26,859.4699999999999,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9
12,23,1,2621.67,2801.08,345.02,139.82999999999998,8.23,1434.7,2541.94,2750.1,356.67,147.57,7.39,1199.44
12,34,1,2281.05,2501.88,326.51,156.01,5.039999999999999,917.75,2541.94,2750.1,356.67,147.57,7.39,1199.44
29,13,0,2465.0899999999997,2673.04,329.83000000000004,135.26,8.13,1390.6299999999999,2585.71,2704.84,371.29,125.2,7.67,1195.42
43,12,0,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9,2675.93,3001.23,363.05,163.77,8.62,1304.94
22,23,1,2541.94,2750.1,356.67,147.57,7.39,1199.44,2647.6200000000003,2845.98,373.79,159.06,7.16,1320.64
9,19,1,2561.3,2692.6800000000003,369.27,113.80999999999999,8.49,1305.9800000000002,2585.71,2704.84,371.29,125.2,7.67,1195.42
16,30,1,2675.93,3001.2299999999996,363.05,163.77,8.62,1304.94,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9
26,34,1,2804.28,2933.6400000000003,369.54,126.23,9.89,1079.1299999999999,2541.94,2750.1,356.67,147.57,7.39,1199.44
16,28,1,2152.7200000000003,2332.08,295.38,151.20000000000002,5.85,957.84,2585.71,2704.84,371.29,125.2,7.67,1195.42
34,37,1,1935.67,2474.6400000000003,259.91999999999996,194.4,3.98,1241.6,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9
4,24,1,2221.8900000000003,2425.9799999999996,263.3,149.23,5.6000000000000005,894.2299999999999,2585.71,2704.84,371.29,125.2,7.67,1195.42
18,35,1,2247.9,2803.5600000000004,301.02,186.70999999999998,4.9,1117.56,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9
25,9,0,2127.44,2538.27,270.49,118.6,6.359999999999999,1182.25,2000.9299999999998,2544.21,272.0,150.31,3.57,1390.02
26,20,0,2747.6,3166.2799999999997,347.98999999999995,124.51000000000002,9.57,1300.1100000000001,2000.9299999999998,2544.21,272.0,150.31,3.57,1390.02
23,12,0,2297.46,2706.4,290.52000000000004,193.32,5.69,1681.4499999999998,2216.5699999999997,2517.1200000000003,299.01,130.82,6.25,838.67
35,22,0,2000.9299999999998,2544.21,272.0,150.31,3.57,1390.02,2127.4400000000005,2538.2700000000004,270.49,118.6,6.359999999999999,1182.25
5,19,1,2541.94,2750.1,356.67,147.57,7.39,1199.44,2298.75,2623.35,287.58,204.5,4.63,1882.92
14,26,1,2541.94,2750.1000000000004,356.66999999999996,147.57,7.39,1199.4399999999998,2298.75,2623.35,287.58,204.5,4.63,1882.92
23,43,1,2497.55,2656.91,348.56,140.74,8.44,1149.5600000000002,2235.0,2539.51,288.78999999999996,197.65,5.22,1772.6
19,37,1,2061.1000000000004,2403.12,264.89,154.85000000000002,3.49,1473.6,2264.4799999999996,2664.9700000000003,289.09000000000003,196.51999999999998,5.12,1657.31
33,18,0,2954.5200000000004,3146.4700000000003,371.35,90.66,11.14,1454.27,2297.46,2706.4,290.52,193.32,5.69,1681.4500000000003
29,30,0,2437.3500000000004,2632.3900000000003,312.88,139.55,10.329999999999998,1174.52,2274.48,2562.67,296.69,177.61999999999998,7.88,1693.45
4,30,1,1987.0500000000002,2279.0,277.07,180.97,3.0200000000000005,1646.2299999999998,2274.48,2562.67,296.69,177.61999999999998,7.88,1693.45
18,30,1,1987.0500000000002,2279.0,277.07,180.97,3.0200000000000005,1646.2299999999998,2274.48,2562.67,296.69,177.61999999999998,7.88,1693.45
34,20,0,2438.44,2719.77,317.54,146.82,7.209999999999999,1112.52,2495.47,2759.76,304.36,225.46,7.27,1687.35
41,49,0,2369.88,2581.29,285.96000000000004,169.26,5.4,1477.27,2274.48,2562.67,296.69,177.61999999999998,7.88,1693.45
35,5,0,2335.65,2613.77,286.54,122.65,5.569999999999999,1277.27,2433.86,2799.4300000000003,301.6,180.58,8.83,1716.91
9,27,1,2704.29,2848.19,334.83,144.35000000000002,7.8500000000000005,867.0699999999999,2431.8199999999997,2574.3799999999997,297.67,148.09,6.41,1004.31
32,45,1,2112.57,2368.97,280.61,128.25,5.57,990.76,2225.46,2403.81,287.81,114.07,6.41,924.18
7,45,1,2448.24,2598.74,278.59999999999997,159.49,6.08,766.71,2431.82,2574.3799999999997,297.67,148.09,6.41,1004.31
14,23,1,1919.2,2194.24,256.93,146.0,3.64,630.66,2431.82,2574.3799999999997,297.67,148.09,6.41,1004.31
6,31,1,2856.0000000000005,2958.33,371.34999999999997,149.42,9.809999999999999,915.6199999999999,2252.54,2569.41,295.53,204.42,7.529999999999999,1558.45
38,39,0,2892.56,3184.94,377.88,151.75,9.65,872.38,2340.2599999999998,2684.04,298.70000000000005,240.76,6.509999999999999,1559.37
0,0,0,2649.5799999999995,2636.65,363.09,101.92,8.82,996.66,2680.42,2633.82,366.46,105.25,9.440000000000001,896.1300000000001
0,0,1,2516.46,2442.47,351.49999999999994,161.29,6.970000000000001,1158.6,2235.13,2169.45,295.52,128.04,5.87,866.47
0,0,1,2649.58,2636.65,363.09000000000003,101.91999999999999,8.82,996.66,2680.4199999999996,2633.82,366.46,105.25,9.44,896.1300000000001
21,37,1,2704.29,2848.1899999999996,334.83,144.35,7.85,867.0699999999999,2431.82,2574.38,297.67,148.09,6.41,1004.31
12,27,1,2254.1899999999996,2559.2999999999997,255.95,162.78,4.28,852.24,2431.82,2574.38,297.67,148.09,6.41,1004.31
28,11,0,2533.7799999999997,2746.98,316.75,182.44000000000003,6.69,1006.49,2431.8199999999997,2574.38,297.67,148.09,6.41,1004.31
32,54,1,2259.5,2554.99,288.57,160.43,6.51,981.3700000000001,2225.46,2403.81,287.80999999999995,114.07,6.41,924.18
18,6,0,2638.81,2758.32,308.44,163.16000000000003,6.53,1045.1599999999999,2431.8199999999997,2574.38,297.67,148.09,6.41,1004.31
25,9,0,2041.7599999999998,2555.8899999999994,262.94,164.54000000000002,3.26,1436.3,2056.82,2413.63,260.44,124.09,4.33,1345.1399999999999
27,11,0,2633.75,2859.9,316.77000000000004,159.16000000000003,7.97,1128.29,2431.82,2574.38,297.67,148.09000000000003,6.41,1004.31
23,7,0,2203.09,2352.5699999999997,292.5,173.59,5.5600000000000005,1233.9299999999998,2101.22,2358.44,281.81,163.31,4.25,1317.14
43,35,1,2203.09,2352.5699999999997,292.5,173.59,5.56,1233.93,2101.22,2358.44,281.81,163.31,4.25,1317.14
32,32,1,2790.84,2663.43,365.38000000000005,124.16,7.8999999999999995,982.25,2349.26,2279.37,293.96000000000004,131.21,6.37,793.32
0,0,0,2649.5799999999995,2636.6499999999996,363.09,101.92,8.82,996.66,2680.4199999999996,2633.82,366.46000000000004,105.25,9.44,896.13
24,11,0,2955.49,2582.6499999999996,352.36999999999995,110.27000000000001,12.780000000000001,1178.02,2715.7599999999998,2697.64,316.09,189.54999999999998,7.5,1127.0500000000002
15,39,1,2454.39,2385.42,316.01000000000005,142.95,8.27,740.14,2490.62,2459.5699999999997,318.68,157.65999999999997,6.34,1069.67
8,27,1,2072.05,2367.21,309.78000000000003,152.99,4.840000000000001,870.6800000000001,2187.26,2483.34,291.28999999999996,132.12,6.09,1070.5
18,37,1,1992.6499999999999,2221.48,284.61,147.31,5.01,930.09,1956.92,2232.88,258.51,104.96,4.71,1077.19
24,9,0,2273.98,2693.5400000000004,273.75000000000006,180.03000000000003,7.300000000000001,0.0,2788.77,3045.8700000000003,351.4200000000001,125.4,13.420000000000002,0.0
21,35,1,2229.8,2587.53,319.40999999999997,120.97999999999999,7.1899999999999995,1398.64,2216.7400000000002,2746.39,278.61,181.73999999999998,6.859999999999999,1711.5299999999997
26,29,1,2788.7699999999995,3045.87,351.42,125.4,13.42,0.0,2273.98,2693.5400000000004,273.75000000000006,180.03000000000003,7.300000000000001,0.0
45,39,0,1834.3300000000002,2222.94,259.92999999999995,124.86999999999999,3.7100000000000004,0.0,2273.98,2693.5400000000004,273.75000000000006,180.03000000000003,7.300000000000001,0.0
19,29,1,2273.98,2693.54,273.75000000000006,180.03,7.300000000000001,0.0,2788.77,3045.8700000000003,351.42,125.4,13.420000000000002,0.0
22,6,0,2273.98,2693.54,273.75,180.03,7.300000000000001,0.0,2788.77,3045.8700000000003,351.42,125.4,13.420000000000002,0.0
34,15,0,1589.2300000000002,2063.48,204.34000000000003,99.21,2.62,0.0,2273.98,2693.5400000000004,273.75000000000006,180.03000000000003,7.300000000000001,0.0
26,26,1,2072.05,2367.21,309.78,152.99,4.84,870.6800000000001,2187.26,2483.34,291.28999999999996,132.12,6.09,1070.5
30,20,0,2021.3600000000001,2279.77,269.59,147.42000000000002,5.61,1475.88,2165.1,2415.2700000000004,280.47,125.91,7.620000000000001,798.8499999999999
19,38,1,1725.2000000000003,1731.6699999999998,264.43,138.38,2.56,807.5400000000001,1905.1299999999999,1865.42,267.08,92.93,4.609999999999999,695.9300000000001
27,69,1,2157.41,2436.91,294.77,140.47,5.93,1002.7799999999999,1985.67,2252.0699999999997,262.41,113.60000000000001,4.9799999999999995,801.15
11,20,1,2718.7799999999997,2548.84,369.48,116.41,7.39,997.61,2307.6899999999996,2202.9,304.85,99.91000000000001,5.89,805.58
23,30,1,2253.61,2565.13,309.21000000000004,107.94,5.99,1044.34,1960.4500000000003,2242.51,266.54,98.9,4.84,845.72
18,28,1,1995.3999999999999,2339.1099999999997,270.01,104.43,5.63,1040.1000000000001,2016.2599999999998,2464.2599999999998,253.17000000000002,127.6,6.22,1102.8899999999999
20,6,0,2021.3600000000001,2279.77,269.59,147.42000000000002,5.61,1475.88,2165.1,2415.2699999999995,280.47,125.91,7.619999999999999,798.85
23,45,1,1959.35,2149.86,311.04999999999995,132.52,4.61,927.56,2026.23,2198.8900000000003,287.40999999999997,99.19,6.039999999999999,828.3199999999999
13,28,1,1992.6499999999999,2221.48,284.61,147.31,5.01,930.09,1956.92,2232.88,258.51,104.96,4.71,1077.19
27,36,1,2008.2400000000002,2371.63,271.01,159.12,4.67,0.0,2018.96,2409.83,244.07000000000005,163.12,6.57,0.0
12,44,1,2008.24,2371.63,271.01000000000005,159.12,4.67,0.0,2018.96,2409.83,244.07000000000005,163.12,6.57,0.0
25,18,0,1730.94,2258.63,226.95999999999998,133.1,3.3900000000000006,1309.83,2059.44,2447.75,265.55,88.52,6.279999999999999,1293.9499999999998
25,8,0,1730.94,2258.63,226.96000000000004,133.1,3.3899999999999997,1309.83,2059.44,2447.75,265.55,88.52,6.279999999999999,1293.9499999999998
0,0,1,2254.91,2234.73,295.6,188.14000000000001,5.8100000000000005,767.91,2092.3599999999997,2120.03,284.25,123.66999999999999,5.4,860.96
11,21,1,2157.41,2436.91,294.77,140.47,5.93,1002.7799999999999,1985.67,2252.0699999999997,262.41,113.60000000000001,4.9799999999999995,801.15
23,28,1,1995.3999999999999,2339.1099999999997,270.01,104.43,5.629999999999999,1040.1,2016.2600000000002,2464.2599999999998,253.17000000000002,127.6,6.219999999999999,1102.8899999999999
38,14,0,1589.2300000000002,2063.48,204.34000000000003,99.21,2.62,0.0,2273.98,2693.54,273.75,180.02999999999997,7.300000000000001,0.0
14,27,1,2534.7,2795.0400000000004,343.88,125.17,8.06,1051.1,2216.7400000000002,2746.39,278.61,181.73999999999998,6.86,1711.53
15,33,1,2241.75,2555.1,295.74,152.20999999999998,5.890000000000001,1101.05,2267.77,2631.34,309.97,219.96999999999997,6.79,1800.5900000000001
21,31,1,1586.76,2111.9799999999996,226.36,137.35000000000002,2.28,0.0,2273.98,2693.54,273.75,180.02999999999997,7.300000000000001,0.0
29,29,1,1703.5,2136.12,237.34,151.01,2.84,1335.66,2216.7400000000002,2746.39,278.61,181.73999999999998,6.859999999999999,1711.53
19,27,1,2788.77,3045.8700000000003,351.4200000000001,125.4,13.420000000000002,0.0,2273.98,2693.54,273.75000000000006,180.03000000000003,7.300000000000001,0.0
13,19,1,2588.13,2893.9400000000005,317.83,97.87,9.100000000000001,0.0,2273.98,2693.54,273.75,180.03000000000003,7.300000000000001,0.0
17,31,1,1589.2300000000002,2063.48,204.34000000000003,99.21,2.62,0.0,2273.98,2693.54,273.75,180.03000000000003,7.300000000000001,0.0
24,11,0,2747.6000000000004,3166.2799999999997,347.98999999999995,124.50999999999999,9.57,1300.1100000000001,2216.7400000000002,2746.39,278.61,181.73999999999998,6.86,1711.53
26,7,0,1730.94,2258.63,226.95999999999998,133.1,3.3899999999999997,1309.83,2008.7000000000003,2436.1,251.41000000000003,116.02,5.92,1358.2699999999998
16,3,0,1921.1900000000003,2017.2100000000003,279.42,158.72,3.3100000000000005,1383.32,2147.33,2089.05,286.60999999999996,104.55,5.3100000000000005,865.69
24,12,0,1921.1900000000003,2017.2100000000003,279.42,158.72,3.3100000000000005,1383.32,2147.33,2089.05,286.60999999999996,104.55,5.3100000000000005,865.69
33,22,0,2791.48,3155.3900000000003,338.44,235.26000000000002,8.26,859.4699999999999,2241.75,2555.1000000000004,295.74,152.21,5.890000000000001,1101.05
16,8,0,2273.98,2693.54,273.75,180.02999999999997,7.300000000000001,0.0,2788.77,3045.87,351.42,125.39999999999999,13.42,0.0
33,10,0,2273.98,2693.54,273.75,180.02999999999997,7.300000000000001,0.0,2788.77,3045.87,351.42,125.39999999999999,13.42,0.0
36,42,1,2047.19,2464.2,278.69,152.0,5.199999999999999,1097.7200000000003,2461.94,2894.97,325.62,129.29,8.989999999999998,1365.03
17,32,1,1917.04,2475.16,260.5,155.06,4.75,0.0,2273.98,2693.5400000000004,273.75,180.02999999999997,7.300000000000001,0.0
13,23,1,1580.3999999999999,2081.09,201.45999999999998,96.58999999999999,1.94,1069.35,2461.94,2894.97,325.62,129.29,8.989999999999998,1365.03
0,0,1,2341.57,2304.4900000000002,309.12,147.54,6.1,922.74,2404.27,2414.8,320.12,118.33999999999999,6.3999999999999995,881.8399999999999
0,0,0,2275.42,2265.4300000000003,291.21999999999997,117.51,5.749999999999999,807.0600000000001,2404.27,2414.8,320.12,118.33999999999999,6.3999999999999995,881.8399999999999
0,0,0,2682.87,2606.3300000000004,332.85,140.56,8.280000000000001,1503.7199999999998,2425.29,2397.62,302.5,122.69,6.220000000000001,869.8
32,29,1,2216.7400000000002,2746.39,278.61,181.73999999999998,6.86,1711.53,2427.83,2941.2400000000002,332.45,148.26999999999998,7.26,1445.76
50,40,0,2216.74,2746.3900000000003,278.61,181.73999999999998,6.859999999999999,1711.5299999999997,2427.83,2941.2400000000002,332.45,148.26999999999998,7.26,1445.76
