Date,Team1,Team2,Map,Team1_Win,Team2_Win
2019-11-02,Nordavind,DreamEaters,Inferno,1,0
2019-11-03,OPAA,Wisla Krakow,Inferno,1,0
2019-11-03,Redemption POA,RUFUS,Nuke,0,1
2019-11-03,Redemption POA,RUFUS,Train,1,0
2019-11-03,Redemption POA,RUFUS,Dust2,1,0
2019-11-03,Absolute,Grayhound,Inferno,0,1
2019-11-03,Grayhound,Absolute,Mirage,1,0
2019-11-03,Darkhorse,Lucid Dream,Dust2,0,1
2019-11-03,Lucid Dream,Darkhorse,Inferno,1,0
2019-11-03,Alpha Red,Bren,Inferno,0,1
2019-11-03,Bren,Alpha Red,Dust2,0,1
2019-11-03,Bren,Alpha Red,Overpass,0,1
2019-11-03,5POWER,ViCi,Train,0,1
2019-11-03,ViCi,5POWER,Overpass,1,0
2019-11-03,Alpha Red,Grayhound,Inferno,1,0
2019-11-03,Grayhound,Alpha Red,Dust2,1,0
2019-11-03,Grayhound,Alpha Red,Overpass,1,0
2019-11-03,EHOME,ViCi,Inferno,0,1
2019-11-03,ViCi,EHOME,Mirage,1,0
2019-11-03,EHOME,ViCi,Nuke,0,1
2019-11-03,BIG,Nordavind,Overpass,1,0
2019-11-03,Nordavind,BIG,Dust2,0,1
2019-11-03,Virtus.pro,OPAA,Overpass,1,0
2019-11-03,Virtus.pro,OPAA,Nuke,1,0
2019-11-03,Illuminar,HellRaisers,Inferno,1,0
2019-11-03,HellRaisers,Illuminar,Nuke,0,1
2019-11-03,Aristocracy,GamerLegion,Overpass,0,1
2019-11-03,GamerLegion,Aristocracy,Nuke,0,1
2019-11-03,GamerLegion,Aristocracy,Dust2,1,0
2019-11-03,BOOT,BTRG,Mirage,0,1
2019-11-03,BOOT,BTRG,Dust2,0,1
2019-11-03,Illuminar,BIG,Train,1,0
2019-11-03,BIG,Illuminar,Nuke,1,0
2019-11-03,BIG,Illuminar,Mirage,1,0
2019-11-03,Virtus.pro,GamerLegion,Overpass,0,1
2019-11-03,GamerLegion,Virtus.pro,Train,0,1
2019-11-03,Virtus.pro,GamerLegion,Mirage,0,1
2019-11-03,Copenhagen Flames,Nemiga,Inferno,1,0
2019-11-03,Nemiga,Copenhagen Flames,Overpass,0,1
2019-11-03,JESTE,Vilay,Inferno,1,0
2019-11-03,Vilay,JESTE,Mirage,0,1
2019-11-03,Babos,Red Instinct,Mirage,1,0
2019-11-03,SILENT,mYinsanity,Mirage,1,0
2019-11-03,Red Instinct,Babos,Nuke,1,0
2019-11-03,SILENT,mYinsanity,Overpass,1,0
2019-11-03,Babos,Red Instinct,Overpass,0,1
2019-11-03,HAVU,forZe,Dust2,0,1
2019-11-03,forZe,HAVU,Mirage,1,0
2019-11-03,DETONA,Evidence,Dust2,1,0
2019-11-03,Lowkey,Evidence,Dust2,0,1
2019-11-03,DETONA,Evidence,Mirage,1,0
2019-11-03,Skullz,CSGOGYN,Train,1,0
2019-11-03,Alma,Keyd,Overpass,0,1
2019-11-03,JESTE,Fantastic,Inferno,1,0
2019-11-03,Keyd,Alma,Inferno,1,0
2019-11-03,Fantastic,JESTE,Train,0,1
2019-11-03,RED Canids,DETONA,Train,0,1
2019-11-04,paiN,No2B,Dust2,1,0
2019-11-03,Isurus,INTZ.Academy,Dust2,0,1
2019-11-04,paiN,No2B,Nuke,1,0
2019-11-03,Evidence,Skullz,Mirage,1,0
2019-11-04,The Quest,Rugratz,Inferno,1,0
2019-11-03,INTZ.Academy,DETONA,Inferno,0,1
2019-11-03,Phoenix,Heretics,Inferno,0,1
2019-11-03,Heretics,Phoenix,Mirage,1,0
2019-11-03,BIG,GamerLegion,Overpass,0,1
2019-11-03,GamerLegion,BIG,Train,0,1
2019-11-03,BIG,GamerLegion,Dust2,1,0
2019-11-04,D7G,Aster,Dust2,0,1
2019-11-04,D7G,Aster,Train,0,1
2019-11-04,Ground Zero,Bizarre,Inferno,1,0
2019-11-04,EHOME,TYLOO,Overpass,0,1
2019-11-04,TYLOO,EHOME,Train,1,0
2019-11-04,PC419,Jade,Dust2,1,0
2019-11-04,Chiefs,ZOOWEEMAMA,Inferno,1,0
2019-11-04,Aster,TYLOO,Vertigo,0,1
2019-11-04,Aster,TYLOO,Mirage,0,1
2019-11-04,Aristocracy,GamerLegion,Nuke,1,0
2019-11-04,GamerLegion,Aristocracy,Overpass,1,0
2019-11-04,Aristocracy,GamerLegion,Dust2,1,0
2019-11-04,forZe,Nemiga,Mirage,1,0
2019-11-04,HAVU,Illuminar,Mirage,1,0
2019-11-04,Heretics,forZe,Mirage,1,0
2019-11-04,AGO,HAVU,Nuke,0,1
2019-11-04,Spirit,forZe,Mirage,1,0
2019-11-04,Phoenix,Demise,Mirage,1,0
2019-11-04,AGO,GamerLegion,Mirage,0,1
2019-11-04,PACT,Movistar Riders,Vertigo,0,1
2019-11-04,Tricked,Spirit,Train,1,0
2019-11-04,Copenhagen Flames,Yalla,Overpass,1,0
2019-11-04,Copenhagen Flames,Yalla,Inferno,1,0
2019-11-04,AGO,PACT,Inferno,0,1
2019-11-04,Movistar Riders,Phoenix,Inferno,1,0
2019-11-04,Isurus,W7M,Mirage,0,1
2019-11-04,W7M,Isurus,Nuke,1,0
2019-11-05,DETONA,paiN,Overpass,0,1
2019-11-05,paiN,DETONA,Dust2,0,1
2019-11-05,Bushido Boyz,Rap Gang,Mirage,0,1
2019-11-05,The Quest,Ben's Anime Team,Nuke,1,0
2019-11-05,Just Swing,LiViD,Overpass,1,0
2019-11-05,5POWER,Lynn Vision,Nuke,1,0
2019-11-05,AUGUST,BOOT,Mirage,1,0
2019-11-05,AUGUST,BOOT,Train,1,0
2019-11-05,OneThree,5POWER,Dust2,1,0
2019-11-05,5POWER,OneThree,Mirage,0,1
2019-11-05,MVP PK,AUGUST,Train,0,1
2019-11-05,AUGUST,MVP PK,Inferno,0,1
2019-11-05,MVP PK,AUGUST,Overpass,0,1
2019-11-05,HAVU,forZe,Nuke,0,1
2019-11-05,GamerLegion,pro100,Dust2,0,1
2019-11-05,Virtus.pro,forZe,Dust2,0,1
2019-11-05,PACT,Nemiga,Inferno,0,1
2019-11-05,Japaleno,Demise,Inferno,1,0
2019-11-05,HAVU,GamerLegion,Dust2,1,0
2019-11-05,Heretics,pro100,Nuke,0,1
2019-11-05,Virtus.pro,PACT,Train,1,0
2019-11-05,Hard Legion,Giants,Overpass,1,0
2019-11-05,Giants,Hard Legion,Vertigo,1,0
2019-11-05,Hard Legion,Giants,Dust2,0,1
2019-11-05,LDLC,Baecon,Dust2,1,0
2019-11-05,Baecon,LDLC,Nuke,0,1
2019-11-05,Phoenix,Heretics,Dust2,1,0
2019-11-05,Virtus.pro,BIG,Nuke,0,1
2019-11-05,Virtus.pro,BIG,Overpass,0,1
2019-11-05,Movistar Riders,FATE,Mirage,0,1
2019-11-05,FATE,Movistar Riders,Vertigo,0,1
2019-11-05,FATE,Movistar Riders,Inferno,1,0
2019-11-06,Peeker's Advantage,Rap Gang,Mirage,0,1
2019-11-06,Riot Squad,INTZ,Train,0,1
2019-11-06,Ben's Anime Team,INTZ,Mirage,1,0
2019-11-06,Ascent,Monstars,Inferno,1,0
2019-11-05,Big Frames,The Quest,Nuke,0,1
2019-11-05,Invictus,OneThree,Mirage,1,0
2019-11-05,OneThree,Invictus,Nuke,1,0
2019-11-05,MVP PK,Lucid Dream,Mirage,1,0
2019-11-05,Lucid Dream,MVP PK,Inferno,0,1
2019-11-05,5POWER,Lynn Vision,Dust2,0,1
2019-11-05,5POWER,Lynn Vision,Inferno,1,0
2019-11-06,The Quest,Just Swing,Overpass,1,0
2019-11-06,LiViD,Peeker's Advantage,Mirage,1,0
2019-11-06,Big Frames,Rap Gang,Overpass,1,0
2019-11-06,Mythic,Riot Squad,Train,0,1
2019-11-06,LiViD,Bushido Boyz,Overpass,1,0
2019-11-06,Peeker's Advantage,Just Swing,Overpass,1,0
2019-11-06,Invictus,MiTH.Maple,Overpass,1,0
2019-11-06,MiTH.Maple,Invictus,Train,0,1
2019-11-06,5POWER,OneThree,Inferno,1,0
2019-11-06,OneThree,5POWER,Dust2,0,1
2019-11-06,D7G,EHOME,Train,0,1
2019-11-06,EHOME,D7G,Mirage,1,0
2019-11-06,Chiefs,PC419,Dust2,1,0
2019-11-06,PC419,Chiefs,Mirage,0,1
2019-11-06,SYF,Genuine,Train,0,1
2019-11-06,Genuine,SYF,Overpass,1,0
2019-11-06,EHOME,Aster,Dust2,1,0
2019-11-06,Aster,EHOME,Mirage,0,1
2019-11-06,Chiefs,ORDER,Mirage,1,0
2019-11-06,ORDER,Chiefs,Nuke,0,1
2019-11-06,SMASH,CR4ZY,Nuke,1,0
2019-11-06,SMASH,CR4ZY,Inferno,1,0
2019-11-06,Espada,Nemiga,Nuke,0,1
2019-11-06,Nemiga,Espada,Dust2,1,0
2019-11-06,Heretics,GamerLegion,Inferno,0,1
2019-11-06,CR4ZY,AVANGAR,Dust2,0,1
2019-11-06,Heretics,AGO,Vertigo,0,1
2019-11-06,Demise,pro100,Dust2,0,1
2019-11-06,Phoenix,Nemiga,Dust2,0,1
2019-11-06,Heretics,PACT,Nuke,1,0
2019-11-06,Spirit,AVANGAR,Mirage,1,0
2019-11-06,Japaleno,Tricked,Overpass,0,1
2019-11-06,AGO,Movistar Riders,Inferno,0,1
2019-11-06,Spirit,Phoenix,Mirage,1,0
2019-11-06,CR4ZY,Demise,Inferno,1,0
2019-11-06,Movistar Riders,pro100,Train,0,1
2019-11-06,Tricked,AVANGAR,Inferno,1,0
2019-11-06,DETONA,RED Canids,Dust2,0,1
2019-11-06,DETONA,RED Canids,Vertigo,0,1
2019-11-07,Isurus,paiN,Inferno,1,0
2019-11-07,paiN,Isurus,Overpass,0,1
2019-11-07,Just Swing,Big Frames,Overpass,0,1
2019-11-07,Riot Squad,Rap Gang,Dust2,1,0
2019-11-07,Rugratz,Peeker's Advantage,Nuke,1,0
2019-11-07,INTZ,Rugratz,Mirage,1,0
2019-11-07,Ascent,Just Swing,Mirage,1,0
2019-11-07,Peeker's Advantage,Mythic,Overpass,1,0
2019-11-07,Monstars,Riot Squad,Overpass,0,1
2019-11-07,Bushido Boyz,Just Swing,Mirage,0,1
2019-11-07,Ascent,Rap Gang,Dust2,1,0
2019-11-07,ENCE,100 Thieves,Inferno,0,1
2019-11-07,100 Thieves,ENCE,Train,1,0
2019-11-07,Astralis,ViCi,Inferno,1,0
2019-11-07,ViCi,Astralis,Nuke,0,1
2019-11-07,Invictus,5POWER,Dust2,0,1
2019-11-07,5POWER,Invictus,Train,1,0
2019-11-07,Vitality,TYLOO,Inferno,1,0
2019-11-07,TYLOO,Vitality,Dust2,0,1
2019-11-07,Evil Geniuses,FaZe,Nuke,0,1
2019-11-07,FaZe,Evil Geniuses,Dust2,1,0
2019-11-07,Chiefs,Genuine,Nuke,1,0
2019-11-07,Genuine,Chiefs,Dust2,0,1
2019-11-07,5POWER,AUGUST,Nuke,0,1
2019-11-07,AUGUST,5POWER,Dust2,1,0
2019-11-07,SYF,PC419,Dust2,0,1
2019-11-07,PC419,SYF,Mirage,0,1
2019-11-07,SYF,PC419,Nuke,0,1
2019-11-07,Astralis,100 Thieves,Inferno,1,0
2019-11-07,100 Thieves,Astralis,Nuke,0,1
2019-11-07,ENCE,ViCi,Inferno,0,1
2019-11-07,ViCi,ENCE,Train,0,1
2019-11-07,ViCi,ENCE,Mirage,0,1
2019-11-07,ORDER,PC419,Dust2,1,0
2019-11-07,PC419,ORDER,Inferno,0,1
2019-11-07,Spirit,NAVI Junior,Dust2,1,0
2019-11-07,Spirit,NAVI Junior,Inferno,1,0
2019-11-07,Heretics,HAVU,Nuke,1,0
2019-11-07,AVANGAR,forZe,Overpass,0,1
2019-11-07,GamerLegion,Japaleno,Overpass,0,1
2019-11-07,Nemiga,HAVU,Nuke,0,1
2019-11-07,Virtus.pro,Movistar Riders,Inferno,0,1
2019-11-07,AGO,pro100,Train,0,1
2019-11-07,Illuminar,Japaleno,Mirage,1,0
2019-11-07,Tricked,HAVU,Nuke,0,1
2019-11-07,AVANGAR,Virtus.pro,Train,1,0
2019-11-07,Movistar Riders,forZe,Inferno,1,0
2019-11-07,Spirit,Nemiga,Inferno,0,1
2019-11-07,Virtus.pro,Demise,Inferno,1,0
2019-11-07,CR4ZY,forZe,Train,1,0
2019-11-07,pro100,AVANGAR,Dust2,0,1
2019-11-07,LDLC,FATE,Inferno,0,1
2019-11-07,FATE,LDLC,Dust2,0,1
2019-11-07,FATE,LDLC,Overpass,1,0
2019-11-07,Illuminar,Spirit,Nuke,0,1
2019-11-07,CR4ZY,HAVU,Train,0,1
2019-11-07,Illuminar,Virtus.pro,Nuke,0,1
2019-11-07,Movistar Riders,Baecon,Nuke,1,0
2019-11-07,Baecon,Movistar Riders,Train,0,1
2019-11-08,Evil Geniuses,TYLOO,Mirage,1,0
2019-11-08,TYLOO,Evil Geniuses,Inferno,0,1
2019-11-08,Vitality,FaZe,Nuke,1,0
2019-11-08,FaZe,Vitality,Overpass,1,0
2019-11-08,Vitality,FaZe,Inferno,1,0
2019-11-08,ENCE,100 Thieves,Inferno,0,1
2019-11-08,100 Thieves,ENCE,Nuke,1,0
2019-11-08,Evil Geniuses,FaZe,Nuke,0,1
2019-11-08,FaZe,Evil Geniuses,Inferno,0,1
2019-11-08,FaZe,Evil Geniuses,Dust2,1,0
2019-11-08,Heretics,Spirit,Mirage,0,1
2019-11-08,Copenhagen Flames,Aristocracy,Nuke,1,0
2019-11-08,Copenhagen Flames,Aristocracy,Overpass,1,0
2019-11-08,Nemiga,Movistar Riders,Train,0,1
2019-11-08,Syman,forZe,Inferno,0,1
2019-11-08,forZe,Syman,Dust2,1,0
2019-11-08,Virtus.pro,Spirit,Inferno,0,1
2019-11-08,Heretics,AVANGAR,Dust2,0,1
2019-11-08,Spirit,CR4ZY,Mirage,0,1
2019-11-08,Heretics,Japaleno,Vertigo,1,0
2019-11-08,GamerLegion,CR4ZY,Dust2,0,1
2019-11-09,ex-Make it Happen,Redemption POA,Overpass,0,1
2019-11-09,Redemption POA,ex-Make it Happen,Nuke,1,0
2019-11-09,Brute,ECLOT,Nuke,0,1
2019-11-09,ECLOT,Brute,Inferno,1,0
2019-11-09,Ben's Anime Team,Riot Squad,Dust2,0,1
2019-11-09,Riot Squad,Ben's Anime Team,Inferno,1,0
2019-11-09,Triumph,MAC-51,Mirage,1,0
2019-11-08,Tricked,pro100,Overpass,0,1
2019-11-08,LDLC,Movistar Riders,Inferno,0,1
2019-11-08,Movistar Riders,LDLC,Nuke,1,0
2019-11-08,Yalla,GamerLegion,Mirage,0,1
2019-11-08,Yalla,GamerLegion,Inferno,0,1
2019-11-08,Movistar Riders,FATE,Mirage,1,0
2019-11-08,FATE,Movistar Riders,Vertigo,1,0
2019-11-08,Movistar Riders,FATE,Overpass,1,0
2019-11-08,FATE,Movistar Riders,Train,0,1
2019-11-09,MAC-51,Triumph,Inferno,0,1
2019-11-09,INTZ,MAC-51,Mirage,1,0
2019-11-09,Rugratz,Ascent,Mirage,0,1
2019-11-09,MAC-51,INTZ,Vertigo,0,1
2019-11-09,Ascent,Rugratz,Nuke,0,1
2019-11-09,Riot Squad,Rugratz,Nuke,1,0
2019-11-09,Rugratz,Ascent,Overpass,1,0
2019-11-09,Rugratz,Riot Squad,Train,1,0
2019-11-09,INTZ,TeamOne,Nuke,1,0
2019-11-09,Rugratz,Riot Squad,Overpass,0,1
2019-11-09,TeamOne,INTZ,Overpass,1,0
2019-11-09,Ben's Anime Team,Ascent,Mirage,0,1
2019-11-09,TeamOne,INTZ,Mirage,0,1
2019-11-09,Ascent,Ben's Anime Team,Nuke,0,1
2019-11-10,Ben's Anime Team,Triumph,Overpass,0,1
2019-11-09,Ben's Anime Team,Ascent,Overpass,1,0
2019-11-10,Triumph,Ben's Anime Team,Nuke,0,1
2019-11-09,TeamOne,Triumph,Nuke,1,0
2019-11-10,Triumph,Ben's Anime Team,Mirage,1,0
2019-11-09,Triumph,TeamOne,Inferno,1,0
2019-11-10,TeamOne,Rugratz,Nuke,0,1
2019-11-09,TeamOne,Triumph,Mirage,1,0
2019-11-09,ORDER,Genuine,Train,1,0
2019-11-09,Genuine,ORDER,Vertigo,0,1
2019-11-09,Vitality,100 Thieves,Mirage,1,0
2019-11-09,100 Thieves,Vitality,Nuke,1,0
2019-11-09,100 Thieves,Vitality,Inferno,1,0
2019-11-09,ORDER,Chiefs,Nuke,1,0
2019-11-09,Chiefs,ORDER,Inferno,0,1
2019-11-09,ORDER,Chiefs,Dust2,0,1
2019-11-09,Chiefs,ORDER,Mirage,0,1
2019-11-10,Rugratz,TeamOne,Overpass,0,1
2019-11-09,eXtatus,FURY,Overpass,1,0
2019-11-10,TeamOne,Rugratz,Mirage,0,1
2019-11-09,FURY,eXtatus,Train,1,0
2019-11-10,INTZ,Riot Squad,Inferno,0,1
2019-11-09,FURY,eXtatus,Mirage,0,1
2019-11-10,Riot Squad,INTZ,Mirage,1,0
2019-11-09,Astralis,FaZe,Dust2,1,0
2019-11-10,Astralis,100 Thieves,Vertigo,1,0
2019-11-09,FaZe,Astralis,Nuke,0,1
2019-11-10,100 Thieves,Astralis,Nuke,0,1
2019-11-09,eSuba,Brute,Vertigo,1,0
2019-11-10,Astralis,100 Thieves,Train,1,0
2019-11-09,eSuba,Brute,Nuke,0,1
2019-11-10,Brute,Universe,Dust2,1,0
2019-11-09,eSuba,Brute,Mirage,0,1
2019-11-09,FATE,ex-BLUEJAYS,Train,1,0
2019-11-09,ex-BLUEJAYS,FATE,Inferno,1,0
2019-11-09,ex-BLUEJAYS,FATE,Vertigo,0,1
2019-11-10,Brute,Universe,Overpass,0,1
2019-11-09,Universe,eXtatus,Inferno,0,1
2019-11-10,Brute,Universe,Inferno,0,1
2019-11-10,Hard Legion,HAVU,Mirage,0,1
2019-11-10,Hard Legion,HAVU,Train,0,1
2019-11-10,OFFSET,x6tence,Dust2,1,0
2019-11-10,OFFSET,x6tence,Overpass,1,0
2019-11-09,Universe,eXtatus,Mirage,0,1
2019-11-09,Movistar Riders,MAD Lions,Nuke,1,0
2019-11-09,MAD Lions,Movistar Riders,Inferno,0,1
2019-11-10,eXtatus,ECLOT,Inferno,1,0
2019-11-09,OFFSET,VodkaJuniors,Nuke,1,0
2019-11-10,eXtatus,ECLOT,Mirage,1,0
2019-11-09,OFFSET,VodkaJuniors,Train,1,0
2019-11-09,Giants,x6tence,Overpass,0,1
2019-11-09,Giants,x6tence,Nuke,0,1
2019-11-10,Japaleno,forZe,Inferno,1,0
2019-11-09,KPI,Cream,Train,0,1
2019-11-10,SMASH,BIG,Inferno,0,1
2019-11-09,KPI,Cream,Nuke,0,1
2019-11-10,BIG,SMASH,Nuke,1,0
2019-11-10,Movistar Riders,Cream,Mirage,1,0
2019-11-10,Movistar Riders,Cream,Inferno,1,0
2019-11-10,Movistar Riders,OFFSET,Inferno,1,0
2019-11-10,Movistar Riders,OFFSET,Vertigo,1,0
2019-11-10,Doit,Farm_ValutbI,Train,0,1
2019-11-10,Farm_ValutbI,Doit,Nuke,1,0
2019-11-10,Redemption POA,Keyd,Inferno,0,1
2019-11-10,Keyd,Redemption POA,Train,0,1
2019-11-10,Redemption POA,Keyd,Vertigo,0,1
2019-11-11,INTZ,Triumph,Vertigo,1,0
2019-11-11,Triumph,INTZ,Mirage,0,1
2019-11-11,Izako Boars,EXTREMUM,Train,1,0
2019-11-11,EXTREMUM,Izako Boars,Dust2,0,1
2019-11-11,Gambit Youngsters,Winstrike,Vertigo,1,0
2019-11-11,Winstrike,Gambit Youngsters,Dust2,0,1
2019-11-11,Espada,SKADE,Dust2,1,0
2019-11-11,SKADE,Espada,Nuke,1,0
2019-11-11,SKADE,Espada,Mirage,1,0
2019-11-11,Copenhagen Flames,Nordavind,Vertigo,1,0
2019-11-11,Nordavind,Copenhagen Flames,Inferno,0,1
2019-11-11,Spirit,pro100,Overpass,1,0
2019-11-11,pro100,Spirit,Mirage,0,1
2019-11-11,forZe,Nemiga,Dust2,1,0
2019-11-11,Nemiga,forZe,Nuke,0,1
2019-11-11,HAVU,Movistar Riders,Overpass,1,0
2019-11-11,Movistar Riders,HAVU,Train,0,1
2019-11-11,AVANGAR,CR4ZY,Mirage,0,1
2019-11-11,CR4ZY,AVANGAR,Train,0,1
2019-11-11,CR4ZY,AVANGAR,Dust2,1,0
2019-11-11,Heretics,m1x,Mirage,0,1
2019-11-11,m1x,Heretics,Inferno,0,1
2019-11-11,m1x,Heretics,Dust2,0,1
2019-11-11,Spirit,HAVU,Nuke,0,1
2019-11-11,HAVU,Spirit,Mirage,0,1
2019-11-11,HAVU,Spirit,Dust2,0,1
2019-11-11,Movistar Riders,pro100,Overpass,0,1
2019-11-11,pro100,Movistar Riders,Vertigo,0,1
2019-11-11,pro100,Movistar Riders,Mirage,1,0
2019-11-11,forZe,CR4ZY,Mirage,1,0
2019-11-11,CR4ZY,forZe,Nuke,0,1
2019-11-11,AVANGAR,Nemiga,Inferno,1,0
2019-11-11,AVANGAR,Nemiga,Dust2,0,1
2019-11-11,AVANGAR,Nemiga,Overpass,1,0
2019-11-11,W7M,Keyd,Overpass,0,1
2019-11-11,Keyd,W7M,Mirage,0,1
2019-11-12,RED Canids,Isurus,Overpass,0,1
2019-11-12,Isurus,RED Canids,Nuke,0,1
2019-11-12,EHOME,OneThree,Mirage,0,1
2019-11-12,OneThree,EHOME,Nuke,0,1
2019-11-12,OneThree,EHOME,Train,0,1
2019-11-12,TYLOO,Lynn Vision,Vertigo,1,0
2019-11-12,TYLOO,Lynn Vision,Dust2,0,1
2019-11-12,Lynn Vision,TYLOO,Inferno,0,1
2019-11-12,Izako Boars,SKADE,Mirage,0,1
2019-11-12,Izako Boars,SKADE,Train,0,1
2019-11-10,DUSTY,seven,Mirage,1,0
2019-11-12,HellRaisers,SMASH,Inferno,0,1
2019-11-10,seven,DUSTY,Overpass,0,1
2019-11-12,HellRaisers,SMASH,Dust2,0,1
2019-11-12,Illuminar,Sprout,Nuke,0,1
2019-11-12,Sprout,Illuminar,Train,1,0
2019-11-10,Triumph,Rugratz,Vertigo,1,0
2019-11-10,Rugratz,Triumph,Mirage,0,1
2019-11-12,OneThree,Lynn Vision,Dust2,0,1
2019-11-12,Lynn Vision,OneThree,Mirage,0,1
2019-11-12,OneThree,Lynn Vision,Inferno,1,0
2019-11-12,Espada,EXTREMUM,Dust2,1,0
2019-11-12,Espada,EXTREMUM,Mirage,1,0
2019-11-12,m1x,HellRaisers,Nuke,0,1
2019-11-12,HellRaisers,m1x,Mirage,0,1
2019-11-12,m1x,HellRaisers,Train,1,0
2019-11-12,AVANGAR,HAVU,Train,0,1
2019-11-12,HAVU,AVANGAR,Overpass,1,0
2019-11-12,forZe,Spirit,Dust2,1,0
2019-11-12,Spirit,forZe,Inferno,1,0
2019-11-12,forZe,Spirit,Vertigo,1,0
2019-11-12,CR4ZY,pro100,Vertigo,0,1
2019-11-12,pro100,CR4ZY,Inferno,0,1
2019-11-12,pro100,CR4ZY,Dust2,0,1
2019-11-12,Izako Boars,Espada,Overpass,0,1
2019-11-12,Izako Boars,Espada,Nuke,1,0
2019-11-12,Espada,Izako Boars,Train,0,1
2019-11-12,Nordavind,Winstrike,Nuke,0,1
2019-11-12,Winstrike,Nordavind,Overpass,1,0
2019-11-12,HAVU,CR4ZY,Mirage,1,0
2019-11-12,CR4ZY,HAVU,Nuke,1,0
2019-11-12,HAVU,CR4ZY,Dust2,1,0
2019-11-13,TYLOO,EHOME,Train,1,0
2019-11-13,EHOME,OneThree,Inferno,1,0
2019-11-13,OneThree,EHOME,Nuke,0,1
2019-11-13,EHOME,TYLOO,Overpass,1,0
2019-11-13,TYLOO,EHOME,Inferno,0,1
2019-11-13,Alpha Red,Invictus,Train,0,1
2019-11-13,Invictus,Alpha Red,Overpass,1,0
2019-11-13,forZe,Giants,Dust2,1,0
2019-11-13,Giants,forZe,Nuke,0,1
2019-11-13,SJ,Nemiga,Nuke,1,0
2019-11-13,SJ,Nemiga,Dust2,0,1
2019-11-13,SJ,Nemiga,Inferno,1,0
2019-11-13,Lucid Dream,TYLOO,Inferno,0,1
2019-11-13,TYLOO,Lucid Dream,Mirage,1,0
2019-11-13,SKADE,Nordavind,Mirage,1,0
2019-11-13,Nordavind,SKADE,Dust2,0,1
2019-11-13,Uzbekistan,ARCRED,Mirage,1,0
2019-11-13,pro100,Wisla Krakow,Inferno,1,0
2019-11-13,Wisla Krakow,pro100,Overpass,1,0
2019-11-13,Wisla Krakow,pro100,Train,1,0
2019-11-13,NiP,G2,Dust2,0,1
2019-11-13,G2,NiP,Inferno,0,1
2019-11-13,G2,NiP,Mirage,0,1
2019-11-13,Spirit,HAVU,Nuke,0,1
2019-11-13,HAVU,Spirit,Mirage,1,0
2019-11-13,W7M,paiN,Overpass,0,1
2019-11-13,paiN,W7M,Train,1,0
2019-11-13,North,BIG,Mirage,0,1
2019-11-13,BIG,North,Train,0,1
2019-11-13,BIG,North,Nuke,0,1
2019-11-14,Keyd,Isurus,Nuke,1,0
2019-11-14,Isurus,Keyd,Inferno,0,1
2019-11-14,Gorilla Gang,Good Game PR,Inferno,1,0
2019-11-14,Good Game PR,Gorilla Gang,Mirage,0,1
2019-11-14,DETONA,Singularity,Overpass,0,1
2019-11-14,DETONA,Singularity,Dust2,1,0
2019-11-14,DETONA,Singularity,Train,0,1
2019-11-14,Oceanus,ETHEREAL,Inferno,0,1
2019-11-14,ETHEREAL,Oceanus,Nuke,0,1
2019-11-14,Oceanus,ETHEREAL,Mirage,1,0
2019-11-14,Precision,Clarity,Nuke,1,0
2019-11-14,Clarity,Precision,Train,0,1
2019-11-14,iNTACT,Drawn to Fulfillment,Nuke,1,0
2019-11-14,Drawn to Fulfillment,iNTACT,Vertigo,0,1
2019-11-14,absolute mad lads,Rebirth,Nuke,0,1
2019-11-14,Rebirth,absolute mad lads,Mirage,1,0
2019-11-14,Thunder Logic,timbermen,Train,0,1
2019-11-14,timbermen,Thunder Logic,Mirage,0,1
2019-11-14,Thunder Logic,timbermen,Dust2,1,0
2019-11-14,DEFY,Faint,Dust2,1,0
2019-11-14,DEFY,Faint,Nuke,0,1
2019-11-14,Faint,DEFY,Vertigo,1,0
2019-11-14,TYLOO,Genuine,Dust2,1,0
2019-11-14,Yalla,Absolute,Mirage,1,0
2019-11-14,Alpha Red,AUGUST,Mirage,0,1
2019-11-14,MVP PK,LaZe,Inferno,1,0
2019-11-14,Envy,ATK,Overpass,0,1
2019-11-14,ATK,Envy,Nuke,1,0
2019-11-14,Yalla,TYLOO,Train,0,1
2019-11-14,MVP PK,AUGUST,Inferno,1,0
2019-11-14,Ground Zero,BOOT,Dust2,0,1
2019-11-14,ENZO,Demise,Dust2,0,1
2019-11-14,TYLOO,Invictus,Train,1,0
2019-11-14,Invictus,TYLOO,Dust2,0,1
2019-11-14,GTV.Revolution,ViCi,Inferno,0,1
2019-11-14,Entity,Bren,Train,0,1
2019-11-14,SJ,HellRaisers,Nuke,1,0
2019-11-14,HellRaisers,SJ,Mirage,1,0
2019-11-14,SJ,HellRaisers,Inferno,1,0
2019-11-14,Hard Legion,Phoenix,Mirage,1,0
2019-11-14,Phoenix,Hard Legion,Overpass,0,1
2019-11-14,Demise,BOOT,Dust2,0,1
2019-11-14,Bren,ViCi,Train,0,1
2019-11-14,Lucid Dream,Alpha Red,Inferno,0,1
2019-11-14,Alpha Red,Lucid Dream,Vertigo,1,0
2019-11-14,Nemiga,Phoenix,Overpass,1,0
2019-11-14,Phoenix,Nemiga,Dust2,1,0
2019-11-14,Phoenix,Nemiga,Inferno,0,1
2019-11-14,2115,Wisla Krakow,Inferno,0,1
2019-11-14,Wisla Krakow,2115,Train,1,0
